GEOID,crash_count,Area_km2,MedHHInc,Whites,Black,Asian,Native_Ame,Ethics_div,MedRent,MedHVal,Population,Building_d,Felony_den,Misdemeano,Violation.,Homeless_d,Unemployme,Public,Commercial,Industrial,Residential,Mixed.Use,commercial_density,tree_density,open_space_density,intersection_density,road_density,traffic_signals_density,parking_meter_density,Bus.Stop.Density,Bus.Line.Density,Metro.Stop.Density,Metro.Line.Density,SVI,GVI,VEI,VMI,VHI,avg_speed_limit,mean_elevation,mean_slope,geometry
060750156003,1,0.128478396,69226,47.44990893,6.102003643,39.3442623,2.9143898,0.615480705,1218,1508300,8546.183881,0.281648985,420.3041253,412.5207156,217.9354724,77.83409728,2.464065708,25.83574383,0,0,59.12937424,15.03488194,2015.503929,5844.961395,20.15503929,624.8062181,28.5019787,141.0852751,423.2558252,120.930917,20.10162412,0,0,0.396864702,0.059633768,0.124410083,0.443134862,0.019398559,19.73723523,71.8880386352539,3.716756820678711,"MULTIPOLYGON (((-122.4589 37.78133, -122.4563 37.78145, -122.4557 37.77973, -122.4552 37.7776, -122.4569 37.7774, -122.4585 37.77619, -122.4589 37.78133)))"
060750452011,1,0.115235809,219931,54.34995112,3.519061584,30.00977517,0,0.606728528,3048,2000001,8877.448851,0.305658035,190.9128785,919.8529602,138.8457298,104.1342974,2.564102564,14.8016073,0,0,83.80988539,1.388507312,1707.804962,5348.126064,0,404.4801225,31.03706392,22.47111792,0,67.4137335,23.3738563,0,0,0.36141517,0.105338456,0.146516279,0.424127389,0.019567475,18.58561528,71.68416595458984,2.369185209274292,"MULTIPOLYGON (((-122.472 37.77687, -122.4704 37.77694, -122.4703 37.77508, -122.4671 37.77522, -122.467 37.77335, -122.4717 37.77314, -122.4718 37.77501, -122.472 37.77687)))"
060750351012,1,0.125706986,135307,50.48104131,6.564799095,21.56196944,0,0.690629215,2766,1315900,14056.498,0.322795672,55.6850515,95.46008829,15.91001471,15.91001471,32.11743772,12.45989655,0,0,78.54527004,8.994833415,2059.913258,3728.442997,0,123.5947955,23.76794914,0,0,41.19849724,31.06340453,41.19849724,15.53170226,0.405887366,0.028243851,0.114862351,0.437179062,0.022970682,17.53303198,37.08238220214844,3.042248487472534,"MULTIPOLYGON (((-122.5028 37.76243, -122.496 37.76273, -122.4958 37.76087, -122.5027 37.76057, -122.5028 37.76243)))"
060750607032,1,0.089816244,152500,39.0625,0.520833333,22.74305556,0,0.72919304,NA,1572700,12826.18762,0.219072603,645.7629185,790.502883,400.8183632,523.2906408,0,0,36.6783654,0,0,63.3216346,2220.010878,5218.46713,0,172.9878607,42.73045527,86.49393033,2594.81791,230.6517802,61.83961842,201.8203077,29.16652386,0.300273408,0.087515708,0.219477652,0.417166207,0.046049472,42.53494568,-0.020814040675759315,4.6094889640808105,"MULTIPOLYGON (((-122.395 37.77709, -122.3923 37.77503, -122.3946 37.77329, -122.3972 37.77533, -122.395 37.77709)))"
060750151001,1,0.081630763,137045,47.08423326,5.075593952,39.20086393,0.647948164,0.621230215,3269,1034500,11343.76261,0.448522232,465.5107766,1016.773538,220.5051047,1470.034031,5.494505495,0,0,0,9.859089996,90.14091,7264.39056,13894.33653,0,285.5000657,33.93097047,63.44445904,9294.613249,63.44481644,26.06184298,0,0,0.284687437,0.066763195,0.247160612,0.425894218,0.028473235,18.21316792,67.73573303222656,8.329924583435059,"MULTIPOLYGON (((-122.425 37.78713, -122.4219 37.78753, -122.4217 37.7866, -122.4215 37.78568, -122.4213 37.78475, -122.4228 37.78455, -122.4247 37.78529, -122.4247 37.78542, -122.4249 37.7862, -122.425 37.78713)))"
060750170003,1,0.116816179,226382,68.73219373,3.917378917,16.16809117,0,0.499913252,NA,1371400,12018.88306,0.348358752,128.4068703,59.92320613,42.80229009,119.8464123,0,1.866966018,0,0,96.37733948,1.755694507,2903.902684,8822.544031,0,310.3407448,29.44216675,0,0,133.0039256,12.97071552,22.16732093,0,0.339666512,0.111984,0.205162857,0.417093021,0.026206956,15,96.52703094482422,11.899903297424316,"MULTIPOLYGON (((-122.4433 37.76533, -122.4412 37.76527, -122.4391 37.76347, -122.4353 37.76346, -122.4352 37.76273, -122.4358 37.76248, -122.4395 37.76223, -122.4402 37.76219, -122.4403 37.76349, -122.4438 37.7633, -122.4433 37.76533)))"
060750168023,1,0.047375892,163125,55.11864407,3.93220339,26.10169492,0,0.626517438,2122,NA,31133.97868,0.445606471,379.9400788,612.1256826,105.5389108,1519.760315,0,1.850294927,0,0,71.020370260000007,27.12933482,6285.741768,17108.14933,54.65862407,327.9517444,28.43643641,54.65862407,8581.403979,0,19.71459398,0,0,0.279707677,0.131472514,0.251657095,0.408486358,0.038728087,15,32.02705764770508,6.325587749481201,"MULTIPOLYGON (((-122.4258 37.77413, -122.4241 37.77434, -122.4237 37.77178, -122.4249 37.77078, -122.4255 37.77273, -122.4258 37.77413)))"
060750129012,1,0.090292087,220673,77.94307891,0,12.87192755,0,0.375716492,2980,1692300,17122.20923,0.453994149,199.3530182,188.2778506,66.45100608,132.9020122,3.663985702,0.001815568,0,0,98.54579579,1.45238864,3183.406332,2925.292305,0,229.4346906,24.0719702,0,0,57.35899576,22.98810124,0,0,0.348470416,0.050970982,0.187044232,0.426428851,0.029650298,16.69085806,24.9710750579834,3.073115825653076,"MULTIPOLYGON (((-122.43 37.80352, -122.4252 37.80413, -122.4248 37.80227, -122.4297 37.80165, -122.43 37.80352)))"
060750102011,1,0.124507871,166023,66.77604594,14.52009844,9.844134537,0,0.522965946,3311,1806800,9790.545701,0.347653153,305.2015887,1630.419013,184.7272774,56.22134529,2.36869207,12.33945572,0,0,77.7920666,9.868477686,2537.360957,8589.590781,20.79804063,686.3353409,35.87047037,41.59608127,0,103.990789,27.75938271,0,0,0.337751431,0.081702292,0.197587781,0.429119866,0.023831757,16.66115565,68.77915954589844,10.041115760803223,"MULTIPOLYGON (((-122.4248 37.80227, -122.4215 37.8027, -122.4182 37.80313, -122.4178 37.80127, -122.4245 37.8004, -122.4248 37.80227)))"
060750313013,1,0.147486538,170200,17.90540541,16.30067568,57.77027027,0,0.606183517,NA,1313600,8027.851343,0.313097867,149.1661567,183.067556,115.2647575,6.78027985,6.896551724,0,0,0,99.99983164,1.68364e-4,1018.316723,5302.269831,17.55718487,561.8299159,32.42319554,0,0,70.2291351,7.785165792,0,0,0.422433963,0.045143654,0.109253392,0.418959595,0.028746741,15.90707661,111.9966812133789,8.698387145996094,"MULTIPOLYGON (((-122.4663 37.72167, -122.4623 37.72175, -122.4622 37.71822, -122.4626 37.71794, -122.4662 37.71791, -122.4663 37.71968, -122.4663 37.72167)))"
060750264011,1,0.174018643,94455,2.740384615,5.721153846,72.45192308,1.105769231,0.450536936,1320,884500,11952.74233,0.327977792,281.5790259,252.8464723,172.395322,5.746510734,7.342657343,0.072555988,0,0,98.81599452,1.111449493,967.2282212,1874.934706,0,461.2934593,26.17917319,0,0,104.163626,30.78543688,0,0,0.421236414,0.015845474,0.106293555,0.434637991,0.02837595,17.01836896,30.749074935913086,5.03546667098999,"MULTIPOLYGON (((-122.4156 37.71273, -122.4153 37.7135, -122.4154 37.71547, -122.4113 37.71437, -122.4102 37.7133, -122.4106 37.71221, -122.4113 37.7106, -122.4129 37.71104, -122.416 37.71191, -122.4156 37.71273)))"
060750125033,1,0.062628558,68079,15.31930602,5.684754522,41.60206718,0.442967885,0.714301521,1471,NA,43255.02758,0.441161911,3480.840167,3257.299973,2634.580861,1213.503912,9.148486981,0,55.15005315,0,0,44.84994685,12238.76451,8930.990317,0,454.8189513,36.60199313,82.69435479,6863.631447,165.3896412,15.37840869,82.69482062,0,0.236202295,0.045091712,0.307937843,0.409157131,0.035094109,19.90130915,20.59451675415039,3.9893181324005127,"MULTIPOLYGON (((-122.4141 37.78279, -122.4124 37.783, -122.4108 37.78321, -122.4087 37.78356, -122.4103 37.78225, -122.412 37.78095, -122.4139 37.78186, -122.4141 37.78279)))"
060750153001,1,0.125600345,227625,73.12572088,5.074971165,12.34140715,0,0.447456328,3056,1165900,6902.847305,0.330593122,207.0058015,358.2792719,191.0822783,159.2352319,1.510067114,5.860921251,0,0,65.82989225,28.3091865,5442.887816,9071.479694,0,247.4039917,25.51011832,123.7019958,412.3399861,41.23423089,20.65977221,0,0,0.318031128,0.109882699,0.213112886,0.443384288,0.017252538,21.38606269,50.44118881225586,3.155024766921997,"MULTIPOLYGON (((-122.4405 37.78806, -122.4388 37.78828, -122.4355 37.7887, -122.4349 37.78588, -122.4366 37.78567, -122.4401 37.78617, -122.4405 37.78806)))"
060750120012,1,0.015351014,71591,34.7826087,2.118171683,24.97212932,0,0.752165337,2031,NA,58432.62313,0.521345899,65.14227774,65.14227774,65.14227774,586.2804996,10.84337349,0,0,0,0,100,14844.44972,4554.547075,0,0,22.31781313,0,4048.486289,337.3757579,26.31967276,0,0,0.254692841,0.048318481,0.295097351,0.427360535,0.020185089,22.05335763,75.6032485961914,6.16783332824707,"MULTIPOLYGON (((-122.417 37.78911, -122.4154 37.78932, -122.4152 37.78839, -122.4168 37.78818, -122.417 37.78911)))"
060750176033,7,0.088288127,14710,28.34890966,5.711318795,39.97923157,0,0.719632638,413,NA,10907.46896,0.528986646,2661.739571,2990.20956,1800.921667,1223.267547,0,0,78.27757212,0,0,21.72242788,12523.99216,7009.915986,0,1085.217119,45.17955138,87.99057723,5866.038482,117.3214305,88.06019987,29.33035763,30.2845571,0.257022705,0.040177104,0.293035583,0.407971903,0.031868591,18.88638789,20.71370506286621,6.114185810089111,"MULTIPOLYGON (((-122.4163 37.77749, -122.4132 37.77499, -122.4156 37.7731, -122.4171 37.77432, -122.4159 37.77527, -122.4176 37.7766, -122.4163 37.77749)))"
060750354003,1,0.123831866,NA,53.52727273,0.218181818,42.61818182,0,0.530525091,NA,1236800,11103.76553,0.302764292,129.2074534,169.5847826,32.30186336,24.22639752,8.287895311,0.838624825,0,0,93.5230121,5.638363079,1651.963549,2216.558686,0,250.931172,27.10409973,0,0,83.64419518,29.42204137,83.64419518,12.0137451,0.441985934,0.014761643,0.079410567,0.43441755,0.023789616,15.74096897,9.510823249816895,1.854972004890442,"MULTIPOLYGON (((-122.5072 37.74354, -122.5048 37.74364, -122.5044 37.73805, -122.5064 37.73796, -122.5072 37.74354)))"
060750477011,1,0.125804005,90035,39.57597173,0,45.86572438,0,0.632787524,1341,1750000,11247.65462,0.372584566,302.0571559,270.2616658,151.0285779,135.1308329,12.42236025,0,0,0,79.62163011,20.37836989,3849.092332,4919.428167,0,205.8338145,29.03697581,102.9169073,1482.003465,82.33398961,34.60107736,0,0,0.375420876,0.058116135,0.142376946,0.441871865,0.015883362,19.55669859,54.024227142333984,3.167638063430786,"MULTIPOLYGON (((-122.489 37.77998, -122.4837 37.78021, -122.4826 37.78026, -122.4825 37.77826, -122.4889 37.77797, -122.489 37.77998)))"
060750109021,1,0.063458832,118167,62.36749117,3.003533569,19.69964664,0,0.56822254,3135,NA,17838.33642,0.481848923,772.1541384,598.8134135,220.6154681,378.1979453,0,0,0,0,45.75084262,54.24915738,6406.580525,7875.605359,0,448.8686992,32.09630782,81.61249077,3917.399557,122.4194258,32.04563293,0,0,0.354212537,0.04860798,0.171277205,0.429581689,0.027637606,18.6171823,52.69669723510742,4.381225109100342,"MULTIPOLYGON (((-122.4239 37.7976, -122.4205 37.79803, -122.4201 37.79616, -122.4235 37.79574, -122.4237 37.79668, -122.4239 37.7976)))"
060750126012,1,0.090987087,176375,73.99829497,0,16.53878943,0,0.425072079,2808,2000001,12891.9393,0.459742479,120.8962765,373.6794,197.8302706,76.93399412,1.418439716,0,0,0,96.49191071,3.508089285,3415.224326,3899.047772,0,426.9030408,31.73589734,0,313.0622299,28.46036304,5.827971274,0,0,0.346824351,0.039138465,0.195208631,0.412972297,0.039611407,15.15846299,8.38122844696045,1.738385558128357,"MULTIPOLYGON (((-122.4419 37.80374, -122.4371 37.80435, -122.4368 37.80271, -122.4363 37.80081, -122.4373 37.80068, -122.4386 37.80289, -122.4417 37.80251, -122.4418 37.80298, -122.4419 37.80374)))"
060750111012,1,0.029163352,123355,32.17821782,0,59.7359736,0,0.539617576,1769,NA,20779.50435,0.545394083,617.2130004,1405.874056,754.3714449,480.0545558,8.547008547,0,0,0,100,0,6037.959073,3285.360084,0,887.9351578,44.80948682,88.79351578,0,266.3820479,27.11843054,0,0,0.276101074,0.030957438,0.28523641,0.40161377,0.028271891,15,85.86463928222656,7.0296759605407715,"MULTIPOLYGON (((-122.4194 37.79259, -122.4161 37.79301, -122.4159 37.79213, -122.4192 37.7917, -122.4194 37.79259)))"
060750169001,2,0.14087278,148333,79.74777448,0.741839763,8.902077151,0.741839763,0.355531659,1614,1603900,9568.917425,0.37149372,645.9729122,688.5645328,241.3525167,1370.030462,12.9778672,0.507427822,0,0,83.4696219,16.02295028,6893.165426,11359.93662,18.38177447,441.1625872,29.69000164,73.52709787,1231.578889,165.4369022,15.68856066,91.90939009,6.099032573,0.322533154,0.143474823,0.206262215,0.436219849,0.022124946,16.16998303,57.31719970703125,6.3674798011779785,"MULTIPOLYGON (((-122.4358 37.76906, -122.4336 37.76918, -122.4333 37.76586, -122.431 37.766, -122.4308 37.76601, -122.4352 37.76273, -122.4353 37.76346, -122.4355 37.76573, -122.4358 37.76906)))"
060750229013,1,0.054874915,82778,13.01272984,0,4.314002829,0,0.563381641,2984,782600,25767.69365,0.410973843,601.3676736,692.4839878,419.1350452,1421.414501,0.852618758,0,0,0,80.72221154,19.27778846,6370.517072,9768.126176,0,660.6462148,37.79223645,47.18901535,471.8901535,141.5678435,34.0800454,0,0,0.3621521,0.075839996,0.166814364,0.436211513,0.022847983,16.83654997,17.790252685546875,2.39060640335083,"MULTIPOLYGON (((-122.4161 37.75077, -122.4139 37.7509, -122.4137 37.7483, -122.4159 37.74827, -122.4161 37.75077)))"
060750120011,1,0.047456119,128095,36.74876847,0.39408867,24.2364532,0,0.80377005,1830,1278400,21388.1795,0.532631961,2043.993509,1748.984137,927.1723134,12327.17735,2.346041056,0,0,0,0,100,14732.94953,9494.567474,0,873.0636757,41.59097757,218.2659189,8621.503798,327.4007227,36.75922493,0,0,0.28572771,0.034944116,0.258522406,0.418510251,0.027465076,19.91863043,57.261085510253906,6.612086296081543,"MULTIPOLYGON (((-122.4221 37.78847, -122.417 37.78911, -122.4168 37.78818, -122.4185 37.78797, -122.4219 37.78753, -122.4221 37.78847)))"
060750201022,1,0.034671101,NA,46.57332351,8.621960206,25.05526898,0,0.698979988,NA,NA,39139.22475,0.568297978,1240.225987,1067.171198,721.0616203,1442.123241,36.26506024,0.001062091,0,1.1585e-4,6.435225921,93.56359614,11501.88344,6871.25504,0,149.3751096,24.76908988,74.68755478,8962.5065739999991,74.68797551,0,0,0,0.295318197,0.029439697,0.256155599,0.40801473,0.032637939,18.85079511,10.451350212097168,3.216992139816284,"MULTIPOLYGON (((-122.4197 37.76505, -122.4175 37.76518, -122.4173 37.76357, -122.4195 37.76343, -122.4197 37.76505)))"
060750229012,1,0.091025048,84250,26.68656716,1.731343284,9.910447761,7.28358209,0.831577278,1383,1000000,18401.52843,0.370149874,1131.556674,878.87897,560.2853434,241.6917168,0,19.90461517,0,0,74.06278604,6.032598791,3669.812408,11180.12617,28.4481582,796.5484296,50.78179482,0,853.444746,85.34495537,0,0,0,0.365327037,0.067316506,0.165496271,0.423291016,0.025315718,17.6113927,15.942304611206055,3.259495735168457,"MULTIPOLYGON (((-122.4141 37.75251, -122.4119 37.75263, -122.4117 37.75103, -122.4115 37.74834, -122.4137 37.7483, -122.4139 37.7509, -122.4141 37.75251)))"
060750178011,1,0.107146994,14677,16.3410302,3.641207815,76.82060391,2.309058615,0.38129754,329,NA,10508.92755,0.455139716,1371.947025,1427.944863,522.6464857,139.9945944,10.6741573,0,75.63767553,0,0,24.36232447,7202.040389,5582.789697,0,410.854653,26.81615229,120.8396038,2875.982571,96.67222764,61.85758762,72.50417073,5.805746837,0.298279698,0.045522305,0.239235438,0.415683832,0.024653208,20.52843006,14.447792053222656,5.037402153015137,"MULTIPOLYGON (((-122.4049 37.7815, -122.4027 37.78326, -122.4005 37.78503, -122.3989 37.78379, -122.4012 37.78202, -122.4034 37.78026, -122.4049 37.7815)))"
060750251002,1,0.107003634,204107,72.22884386,2.383790226,11.68057211,0,0.464087589,1878,1733600,7840.855168,0.307349646,308.4007396,364.4736014,168.2185853,65.41833871,1.678657074,2.352509498,0,0,97.6474905,0,1815.00366,8929.818006,24.2000488,1137.402293,43.69997618,0,0,96.80074048,7.792093721,0,0,0.372561932,0.089204788,0.18357563,0.395124912,0.030541897,15,59.32135009765625,10.253982543945312,"MULTIPOLYGON (((-122.4107 37.74242, -122.4094 37.74292, -122.4104 37.74492, -122.4078 37.74603, -122.4069 37.74481, -122.4084 37.74126, -122.4104 37.74136, -122.4107 37.74242)))"
060750122041,1,0.015238843,NA,59.96705107,0,29.4892916,0,0.552822779,NA,291100,39832.42007,0.466992026,8530.831316,9449.536227,6234.069039,5380.985907,6.666666667,0,0,0,0,100,10705.49495,8326.496075,169.9284913,679.7139653,38.04556921,339.8569827,9346.067023,0,10.99834877,0,0,0.250051498,0.131946564,0.273082733,0.453010559,0.014871597,19.61893129,35.605316162109375,6.016190528869629,"MULTIPOLYGON (((-122.4163 37.78538, -122.4146 37.78558, -122.4144 37.78466, -122.4161 37.78445, -122.4163 37.78538)))"
060750257022,1,0.24260409,91349,20.52711607,0,73.89761784,0,0.411752269,1824,877800,8132.591662,0.263753475,449.2916833,441.0477992,206.0971024,61.82913073,0,31.70479444,0,0,52.29595272,15.99925284,2433.607373,2785.840019,0,619.0755598,59.97867644,53.36858274,1569.036333,106.7377668,61.25915088,0,0,0.380028741,0.047553596,0.153442177,0.437329562,0.013550526,67.80388713,20.959306716918945,2.639437437057495,"MULTIPOLYGON (((-122.4085 37.73155, -122.4056 37.73244, -122.4068 37.73452, -122.4063 37.73531, -122.4051 37.73365, -122.4047 37.73295, -122.4022 37.7281, -122.4066 37.72686, -122.4076 37.72926, -122.4085 37.73155)))"
060750162003,1,0.061338695,159214,52.0223152,11.57601116,27.05718271,0,0.642260387,2989,NA,11689.19548,0.439567354,798.8432055,1010.781199,635.8139799,521.693522,0,0.556404367,0,0,61.82243673,37.62115891,10722.98218,15746.74155,0,548.8140488,56.45157875,42.21646529,5234.841696,168.8668124,7.66390921,0,0,0.301162876,0.084582191,0.245957196,0.400472602,0.03801683,17.40564505,25.445758819580078,3.758678436279297,"MULTIPOLYGON (((-122.4266 37.77833, -122.425 37.77854, -122.4246 37.77667, -122.4242 37.77481, -122.4259 37.7746, -122.4263 37.77646, -122.4266 37.77833)))"
060750111013,1,0.030350846,126908,70.35830619,2.17155266,21.0640608,0,0.459747878,2266,1910700,30345.11826,0.521060054,823.7002786,955.4923231,395.3761337,658.9602229,2.250351617,0,0,0,72.63608217,27.36391783,7422.78838,3839.3733,0,853.1940667,19.28293392,85.31940667,1279.7911,255.9596619,17.2869296,0,0,0.309589283,0.036865234,0.227885478,0.43305928,0.024602942,15.76649369,75.853485107421875,7.542133331298828,"MULTIPOLYGON (((-122.4192 37.7917, -122.4159 37.79213, -122.4158 37.79121, -122.419 37.79079, -122.4192 37.7917)))"
060750123021,1,0.015387575,93000,65.26946108,4.391217565,26.14770459,0,0.501934255,1962,NA,32558.73624,0.61234939,2209.574914,2079.5999190000002,1364.737447,974.8124622,8.064516129,0,0,0,0,100,10433.74043,4880.297945,0,336.5722721,22.11171201,168.286136,3870.581129,673.1483362,41.64601029,0,0,0.250647568,0.065032959,0.278615812,0.447028183,0.018836045,20,57.82979965209961,8.762960433959961,"MULTIPOLYGON (((-122.415 37.78745, -122.4134 37.78766, -122.4132 37.78673, -122.4148 37.78652, -122.415 37.78745)))"
060750130012,1,0.092114457,190702,98.20359281,0,1.796407186,0,0.035282728,3194,2000001,9064.809454,0.442844031,455.9544875,488.5226652,151.9848292,10.85605923,4.033613445,5.393043329,0,0,66.59203588,28.01492079,15433.437679999999,6353.291284,28.11190834,281.1190834,24.41219806,28.11190834,2530.07175,56.2241334,10.22915384,0,0,0.34469763,0.06300455,0.19120892,0.435241605,0.022931817,16.01785633,35.817237854003906,6.121829032897949,"MULTIPOLYGON (((-122.4307 37.79865, -122.4275 37.79907, -122.4269 37.79627, -122.4302 37.79585, -122.4307 37.79865)))"
060750201011,2,0.162321313,147125,44.19232847,16.63965424,17.99027553,2.106969206,0.74243134,2827,985700,11403.30845,0.376221378,1188.999747,1078.108579,659.1863881,3788.781576,6.535947712,12.7886523,24.74736461,1.009079787,0,61.45490331,5264.472045,10544.89704,31.90589118,925.2708443,57.80418761,111.6706191,4929.460188,95.71821275,123.2441511,31.90607092,47.20076813,0.311405154,0.055971533,0.212735992,0.437027282,0.024770516,34.15716492,15.551525115966797,4.093929767608643,"MULTIPOLYGON (((-122.4226 37.7725, -122.422 37.77307, -122.4193 37.77521, -122.4178 37.77043, -122.4178 37.76972, -122.4214 37.77016, -122.4224 37.77066, -122.4226 37.7725)))"
060750176034,1,0.030145558,128083,27.4611399,5.558172398,60.24493641,0,0.557025548,3501,579100,70424.97046,0.638833435,1127.861044,1459.58488,530.7581382,165.8619182,5.816993464,0,100,0,0,0,12455.51687,10222.11385,0,429.5005818,26.8385713,171.8002327,9019.512217,85.90060025,261.30486990000003,85.90060025,91.56797958,0.226619589,0.057225721,0.297846301,0.433738972,0.034095764,18.83323132,30.45404815673828,9.91628646850586,"MULTIPOLYGON (((-122.4176 37.7766, -122.4159 37.77527, -122.4171 37.77432, -122.4187 37.77564, -122.4176 37.7766)))"
